Bioreactor,Day,pH,CO2,O2_MFC,Cell_Density,Cell_Viability,Product_Titer
66,24,6.74,80.5,33,8.3,82.6,0.6
66,25,7.4,35.3,33,31.1,80.9,0.7
66,26,7.02,34.9,33,6.8,80.3,0.7
66,27,7.23,69.5,33,13.4,80.9,0.7
66,28,7.4,96.7,33,19.4,84.2,0.7
66,29,7,90.5,33,21.6,98.3,0.7
66,30,7.48,50.8,33,33.7,82.9,0.7
66,31,6.79,68.2,33,29.6,98.8,0.7
66,32,7.5,102.4,33,11.2,85.3,0.7
66,33,6.86,93.5,33,24.1,93,0.8
66,34,7.22,88.5,33,14.6,92.1,0.8
66,35,6.91,98.7,33,11.8,80.4,0.8
66,36,6.92,38.8,33,14.1,97.2,0.8
66,37,7.09,35.6,33,20.3,92.4,0.8
66,38,6.85,72.4,33,31.2,87.2,0.8
66,39,7.01,54.5,33,19.4,84.3,0.8
66,40,7.33,40.6,33,22.6,91,0.9
66,41,6.82,35.3,33,28.1,82.2,0.9
66,42,7.31,95.3,33,26.3,81.5,0.9
66,43,7.49,75.8,33,32,80.2,1
66,44,6.89,98.4,33,32.3,81.2,1
66,45,6.85,84.1,33,30.1,86.8,1
66,46,6.93,68.7,33,11.4,89.8,1
66,47,7.05,38.8,33,32.1,96.2,1.1
66,48,7.24,78.6,33,34.5,91.1,1.1
66,49,7.32,103.6,33,16.7,94.1,1.1
66,50,7.28,77.5,33,32.8,96.5,1.1
67,0,7.47,88.7,33,6.5,80.2,1.2
67,1,6.99,43.4,33,16,85.8,1.2
67,2,7.22,32.1,33,32.9,94.5,1.2
67,3,7.04,50.3,33,15.3,95.1,1.2
67,4,6.72,52.1,33,22,83.6,1.2
67,5,7.24,109.3,33,24.6,82.7,1.3
67,6,7.02,63,33,7.4,91,1.3
67,7,7.08,43.7,33,24.7,94.8,1.3
67,8,7.2,66.1,33,23.4,95.8,1.3
67,9,6.92,77.6,33,32.8,92.6,1.3
67,10,6.76,95,33,26.8,84.1,1.3
67,11,7.19,41.8,33,27.5,86.4,1.3
67,12,6.77,58.3,33,23.2,94.2,1.3
67,13,7.04,81.4,33,8.3,81.3,1.4
67,14,6.96,105.3,33,16.6,90.2,1.4
67,15,7.49,44.7,33,12.4,89.8,1.4
67,16,7.07,70.3,33,26.2,90,1.4
67,17,7.42,48.7,33,11.6,92.2,1.5
67,18,6.9,69.6,33,30.8,93.9,1.5
67,19,6.85,50.1,33,33.8,88.7,1.5
67,20,7.08,72.9,33,11.6,89.4,1.5
67,21,7.22,71.7,33,5.3,82.2,1.5
67,22,7.45,109.5,33,10.7,91,1.6
67,23,6.88,106.2,33,32,88.3,1.6
67,24,7.36,54.6,33,13.9,96.6,1.6
67,25,7.44,51.6,33,17.9,96.8,1.6
67,26,6.98,94.4,33,23.5,81.1,1.6
67,27,7.01,89.2,33,21,92.1,1.6
67,28,6.95,39,33,21.1,95.3,1.7
67,29,7.1,66.5,33,31.6,86.7,1.7
67,30,6.92,101.2,33,12.9,94.6,1.7
67,31,7.45,103.8,33,18.5,81.7,1.7
67,32,7.2,54.4,33,11.8,84.3,1.7
67,33,7.13,59.1,33,19.7,90.9,1.7
67,34,7.1,98.8,33,30.7,81,1.7
67,35,7.35,64.4,33,27,98.6,1.7
67,36,6.76,62.3,33,13.8,94.1,1.8
67,37,6.72,70.9,33,22.8,95.2,1.8
67,38,7.08,109,33,10.2,87,1.8
67,39,7.48,90.6,33,15.5,88.6,1.8
67,40,7.26,36.2,33,31.2,91.5,1.9
67,41,7.17,45.2,33,19.2,84.1,1.9
67,42,7.21,91.8,33,27.2,90,1.9
67,43,6.74,60.2,33,30.3,81.4,1.9
67,44,7.29,94.5,33,18.2,98.7,1.9
67,45,7.4,72.6,33,11.6,95.4,2
67,46,7.24,65.7,33,22,96.8,2
67,47,6.99,109.8,33,6.9,89.5,2
67,48,7.24,46.4,33,31,96.3,2
67,49,,,33,,,
67,50,,,33,,,
68,0,7.21,106.9,34,19.6,89.4,0.2
68,1,7.37,42.8,34,30.3,86.5,0.2
68,2,6.73,53.4,34,28.9,88.6,0.2
68,3,6.89,49.1,34,23.6,81.2,0.2
68,4,6.78,74.6,34,9.4,88.5,0.3
68,5,6.85,52.9,34,31,86.1,0.3
68,6,7.33,40.5,34,18.3,97.5,0.3
68,7,7.44,31.8,34,5.4,89.8,0.3
68,8,6.88,51.7,34,29,83.5,0.3
68,9,7.03,47.8,34,31.1,80.2,0.4
68,10,7.01,59.5,34,30.4,82.6,0.4
68,11,7.04,48.1,34,10.7,83.1,0.4
68,12,6.98,64.5,34,25.1,98.9,0.4
68,13,7.5,103.8,34,24.1,98.3,0.4
68,14,6.8,55.7,34,30.3,83.4,0.4
68,15,7.33,100.5,34,27.6,87.1,0.4
68,16,7.22,65.6,34,31.8,80.9,0.5
68,17,7.38,103.1,34,8.6,89.9,0.5
68,18,6.79,59.5,34,23.5,87.2,0.5
68,19,7.24,35.2,34,33.8,93,0.5
68,20,7.33,39.1,34,10.7,98.9,0.5
68,21,7.47,77.1,34,8.4,81.4,0.5
68,22,7.33,40.4,34,19,82.3,0.5
68,23,7.08,80.1,34,10.8,85,0.5
68,24,7.4,49.3,34,12,85.9,0.6
68,25,6.8,44.6,34,18.1,95.7,0.6
68,26,7.44,90.2,34,27,81,0.6
68,27,7.45,70.3,34,22.3,87.7,0.6
68,28,7.05,106.9,34,7.2,83.8,0.6
68,29,7.28,75.5,34,24.3,80.1,0.6
68,30,7.06,48,34,15.9,81.2,0.7
68,31,6.96,82.2,34,28.6,81.8,0.7
68,32,7.29,34.4,34,14.8,83.7,0.8
68,33,6.71,76.8,34,7.8,94.4,0.8
68,34,7.39,42.2,34,19.7,92.2,0.8
68,35,6.79,54.6,34,24,87.1,0.8
68,36,6.91,75.7,34,19.9,97.3,0.8
68,37,7.26,102.7,34,7.6,98,0.8
68,38,7.09,41.2,34,22.4,94.2,0.8
68,39,7.23,48.3,34,29,96.2,0.8
68,40,7.07,36,34,9.7,80.5,0.9
68,41,6.78,65,34,6.4,92.4,0.9
68,42,7.03,98.7,34,17.5,82.6,0.9
68,43,6.81,54.9,34,22.5,96.5,0.9
68,44,6.88,59.4,34,15.5,91.5,0.9
68,45,6.75,55,34,18.4,95.4,0.9
68,46,7.35,75.2,34,11.7,94,1
68,47,6.91,30,34,21.5,86.7,1
68,48,6.83,49.9,34,18.7,88.6,1
68,49,6.91,68,34,8.6,89.6,1
68,50,7.06,84.6,34,16.7,94.8,1
69,0,7.46,34,34,22,96.8,1
69,1,6.92,35.8,34,14.7,83.7,1.1
69,2,7.12,45.7,34,21.8,88.7,1.1
69,3,7.46,86.9,34,7.9,87.3,1.1
69,4,7.39,68.2,34,19.8,92.7,1.1
69,5,7.32,30.4,34,12.7,95.2,1.1
69,6,7.06,105.8,34,16.4,86.2,1.2
69,7,6.72,53.2,34,13.8,98.3,1.2
69,8,6.79,95.8,34,18.1,96.6,1.2
69,9,7.09,44.8,34,31.7,90.4,1.2
69,10,6.89,92.7,34,12.7,89.7,1.2
69,11,6.96,43.6,34,24.4,86,1.2
69,12,7.2,55.5,34,14.3,87.8,1.2
69,13,6.78,38.9,34,34.8,93.7,1.3
69,14,7.15,77.9,34,15.2,92.5,1.3
69,15,7.13,93.5,34,7.7,85,1.3
69,16,6.76,70.2,34,23.8,93.1,1.4
69,17,6.86,87.9,34,29.9,83.8,1.4
69,18,6.87,41.5,34,32.1,86.3,1.4
69,19,7.43,91,34,28.3,85.6,1.4
69,20,6.73,66.4,34,15.2,96.8,1.4
69,21,7.34,39.2,34,8.2,92.8,1.4
69,22,7.05,30.1,34,20.4,88.9,1.4
69,23,6.86,44.8,34,9.2,90.8,1.5
69,24,6.89,90.6,34,30.2,83.1,1.5
69,25,7.45,61.5,34,34.4,97.8,1.5
69,26,7.45,59.5,34,34.1,83.6,1.5
69,27,7.49,41.1,34,15.2,86.3,1.5
69,28,6.76,35.6,34,34.7,96.6,1.5
69,29,7.45,70.7,34,27.1,83.1,1.6
69,30,7.39,34.6,34,18.1,88.4,1.6
69,31,7.37,97.6,34,24.2,81.5,1.6
69,32,7.25,49.7,34,20.9,94.9,1.7
69,33,6.75,63.9,34,31,94.4,1.7
69,34,7.27,43.7,34,8.9,87.1,1.7
69,35,7.48,99.1,34,30.9,95.9,1.7
69,36,7.12,85.4,34,9.9,89,1.7
69,37,6.81,88.8,34,28.1,94.8,1.7
69,38,6.97,79.7,34,29.8,88.3,1.8
69,39,6.73,106.2,34,10,90.3,1.8
69,40,6.91,74.2,34,29.9,83.6,1.8
69,41,7.04,47.8,34,14.2,80.9,1.8
69,42,6.79,47.4,34,29.7,90.9,1.8
69,43,7.03,58,34,33.3,96,1.8
69,44,7.41,33,34,13.1,83.3,1.8
69,45,7.4,79.3,34,26.6,88.9,1.8
69,46,7.32,89.1,34,27.8,98.1,1.9
69,47,6.85,97.8,34,20.6,89.8,1.9
69,48,7.42,64.5,34,30.2,98.9,1.9
69,49,7,60.5,34,5.1,81.7,1.9
69,50,6.71,62.8,34,5.6,91.8,2
70,0,6.74,103,34,20.3,85.4,2
70,1,6.86,86.9,34,11.7,87.3,2
70,2,6.81,43.8,34,30.1,90.5,2
70,3,7.45,37.1,34,5.2,90.1,2
70,4,7.4,76.3,34,11.2,81.4,2
70,5,6.97,53,34,18.6,80.6,2
70,6,6.97,71.8,34,25.2,81.3,2
70,7,,,34,,,
70,8,,,34,,,
70,9,,,34,,,
70,10,,,34,,,
70,11,7.26,59.3,35,22.7,95.9,0.2
70,12,7.09,109,35,21.3,96.5,0.3
70,13,7.06,70.6,35,25.8,94.3,0.3
70,14,6.77,53,35,9.1,98.4,0.3
70,15,7.48,61.8,35,6.4,97.4,0.3
70,16,7.47,107.4,35,16.2,84.8,0.3
70,17,7.18,81.1,35,6.7,98.2,0.3
70,18,7.26,71.8,35,14.6,80,0.4
70,19,7.5,86.3,35,8,85,0.4
70,20,6.79,43,35,14.7,92.2,0.4
70,21,6.94,90.2,35,25.7,83.5,0.4
70,22,7.34,54.3,35,20.2,81.4,0.4
70,23,7.4,36.9,35,6.8,88.9,0.4
70,24,7.49,80.9,35,14.2,90.1,0.4
70,25,7.15,57.8,35,19,93.6,0.4
70,26,6.92,54.1,35,9,94,0.5
70,27,7.21,85.7,35,26,90.7,0.5
70,28,6.92,52.1,35,20.5,98.1,0.5
70,29,7.26,74.9,35,9.7,86.6,0.5
70,30,7.46,104.5,35,17.4,83.9,0.5
70,31,6.9,90.2,35,7,85.5,0.6
70,32,7.13,102.2,35,30.2,81.2,0.6
70,33,6.87,78.9,35,9.5,84.2,0.6
70,34,7.27,89.2,35,19.1,98.4,0.6
70,35,6.78,92.9,35,26.6,81.1,0.6
70,36,7.42,49.6,35,10.4,82.3,0.6
70,37,7.41,104.3,35,30.5,84.8,0.6
70,38,7.03,57.7,35,34.4,83.4,0.7
70,39,7.32,57.7,35,10.2,94.7,0.7
70,40,7.27,73.5,35,21.6,93.4,0.7
70,41,7.18,32.3,35,5.9,95.3,0.8
70,42,7.28,97.7,35,25.4,90,0.8
70,43,7.12,39.4,35,23.2,83.8,0.8
70,44,6.86,71,35,33.8,82.5,0.8
70,45,6.86,42.8,35,27,90.3,0.8
70,46,7.43,36.7,35,16.9,87.7,0.9
70,47,7.37,106.7,35,27.8,81.6,1
70,48,7.2,66.2,35,14,87.8,1
70,49,7.21,56.7,35,34.9,81.6,1
70,50,6.91,42.8,35,23,88.3,1
71,0,7.36,38.2,35,17,92.3,1
71,1,7.25,104.4,35,9.4,95.2,1.1
71,2,7.22,41.1,35,8.5,93.1,1.1
71,3,7.34,78,35,14.6,95.1,1.1
71,4,7.02,72.7,35,16.8,96.2,1.1
71,5,7.3,80.9,35,9.3,81.9,1.1
71,6,7.17,43.8,35,5.8,87.3,1.1
71,7,6.79,53.3,35,25.9,80.8,1.2
71,8,6.99,69.5,35,9.1,95.3,1.2
71,9,7.02,51.9,35,23.4,84.4,1.2
71,10,6.95,73.5,35,16.2,85.8,1.2
71,11,7.34,32.9,35,31.2,92.4,1.2
71,12,6.94,40.6,35,33.4,94.9,1.2
71,13,7.18,108.8,35,7.8,93.6,1.2
71,14,6.81,106.1,35,10.3,80.9,1.3
71,15,7.09,89,35,30.6,85.2,1.3
71,16,7.32,49.4,35,20.6,82.9,1.3
71,17,7.29,54.8,35,27.4,88,1.3
71,18,6.83,35.6,35,34.6,90,1.3
71,19,6.71,38.8,35,5.8,87,1.4
71,20,7.07,101.8,35,19.2,87.8,1.4
71,21,6.87,47.4,35,7.6,92,1.4
71,22,7.08,87.2,35,14.4,96.7,1.4
71,23,7.37,74.2,35,19.3,98.1,1.4
71,24,7.33,92,35,10.1,86.2,1.4
71,25,7.01,59.1,35,9.4,80.6,1.5
71,26,7.16,74.5,35,19.4,97.6,1.5
71,27,6.83,36.9,35,11.8,96.7,1.5
71,28,7.01,43.1,35,29,88.7,1.5
71,29,7.05,32.8,35,10.7,82.4,1.6
71,30,6.75,69.3,35,7.7,88.2,1.6
71,31,6.76,70.3,35,21.9,91.1,1.6
71,32,6.99,78.3,35,32.7,92.1,1.6
71,33,6.89,49.1,35,22.9,94.7,1.6
71,34,7.1,65.2,35,28.2,80.1,1.7
71,35,7.17,82.3,35,20,88.4,1.7
71,36,7.4,62,35,20.7,80.9,1.7
71,37,6.74,33.2,35,5,95.3,1.7
71,38,7.1,105.7,35,18.2,95.2,1.7
71,39,6.79,40.5,35,30.7,85.6,1.8
71,40,7.05,52.4,35,32.9,91.6,1.8
71,41,6.72,85.1,35,13.9,92.1,1.8
71,42,7.33,104.3,35,21.4,81.7,1.8
71,43,7.38,58.8,35,12.9,95.1,1.8
71,44,7.4,49.7,35,6,82.5,1.8
71,45,6.86,71,35,13.8,92.2,1.8
71,46,7.38,89,35,31.2,93.3,1.9
71,47,6.91,106,35,26.5,94.6,1.9
71,48,6.88,86.7,35,14.8,92.6,1.9
71,49,7.34,33.5,35,29.6,97.7,1.9
71,50,7.27,42.5,35,21.3,81.8,1.9
72,0,7.05,34.2,35,6.7,91.8,2
72,1,,,35,,,
72,2,,,35,,,
72,3,,,35,,,
72,4,,,35,,,
72,5,6.96,67.4,36,7.2,98.9,0.2
72,6,6.81,68.2,36,5.7,88.7,0.2
72,7,7.07,73.8,36,31.8,85.5,0.2
72,8,7.09,49.3,36,14.2,86.1,0.3
72,9,6.99,88,36,26.9,80.3,0.3
72,10,6.91,58,36,30.1,84.8,0.3
72,11,6.78,94,36,18.7,97,0.3
72,12,7.33,45.7,36,30.3,86.9,0.3
72,13,7.07,64.6,36,34.6,90.1,0.3
72,14,7.4,80.4,36,28.7,94.5,0.3
72,15,6.96,47,36,27.9,90.7,0.4
72,16,6.81,40.1,36,18.7,92.3,0.4
72,17,6.76,74.1,36,12.1,96.5,0.4
72,18,7.43,106.1,36,19.4,82.6,0.4
72,19,7.37,66.7,36,15.1,92.3,0.4
72,20,7.41,82.1,36,25.9,89.4,0.5
72,21,7.44,79.7,36,28.2,86.9,0.5
72,22,6.87,77.7,36,22.3,90.1,0.5
72,23,7.22,34.7,36,15.3,81.3,0.5
72,24,7.43,98.6,36,10.7,81.7,0.5
72,25,6.91,81.3,36,16.1,95.5,0.6
72,26,7.38,32.9,36,24.4,82,0.6
72,27,7.22,60.9,36,8.5,88.1,0.6
72,28,6.95,30.6,36,8.3,83.4,0.6
72,29,7.17,83.1,36,15.9,92.2,0.7
72,30,6.96,55.5,36,29.5,85.9,0.7
72,31,6.8,33.6,36,34.2,90.3,0.7
72,32,7.46,39.5,36,25.9,91.2,0.8
72,33,7.33,85.4,36,8,95.3,0.8
72,34,6.94,103.7,36,20.4,97.4,0.8
72,35,7.16,38,36,10.4,89.2,0.9
72,36,7.28,52,36,31.7,95.7,0.9
72,37,6.89,55.8,36,27.8,95,0.9
72,38,6.88,58.2,36,23.2,91.4,0.9
72,39,6.9,71.9,36,16.6,95.8,0.9
72,40,6.94,80.3,36,28.6,92.4,0.9
72,41,7.4,72.6,36,17.4,88.2,0.9
72,42,6.98,43.9,36,14.9,81,0.9
72,43,7.22,87.3,36,29.8,85.4,0.9
72,44,6.93,59.6,36,29.8,94.8,0.9
72,45,7.36,62.2,36,20.3,96.6,1
72,46,7.27,52.1,36,9.9,85.1,1
72,47,7.4,42.5,36,20.6,91.7,1
72,48,7.1,69.7,36,8.3,91.3,1
72,49,7.4,74.6,36,33,95.1,1
72,50,7.28,44.1,36,21.2,82.9,1.1
73,0,6.71,96.6,36,24.5,83.6,1.1
73,1,6.76,101.6,36,33.3,83.7,1.1
73,2,7.02,49.8,36,23.7,98.3,1.1
73,3,7.22,66.1,36,18.4,90.8,1.1
73,4,6.96,61.6,36,26.2,90.2,1.1
73,5,6.94,106.1,36,7.9,88.5,1.1
73,6,7.31,33.1,36,22.6,85.8,1.1
73,7,7.13,60.5,36,8.6,90.3,1.2
73,8,6.75,35.4,36,32.4,80.4,1.2
73,9,6.85,57.2,36,19.1,82.5,1.2
73,10,6.92,90.1,36,34.5,93.9,1.2
73,11,7.02,53.4,36,16,83.7,1.3
73,12,7.03,98.6,36,29.8,94.2,1.3
73,13,6.87,92.9,36,23.1,98.9,1.3
73,14,7.22,41.4,36,17.4,89.9,1.3
73,15,6.99,80.6,36,8,92.9,1.4
73,16,7.47,56.7,36,21.7,95,1.4
73,17,7.25,106.5,36,11.8,85.7,1.4
73,18,7.14,57.4,36,6.3,95.8,1.4
73,19,6.8,80.7,36,16.4,97.9,1.4
73,20,7.06,61.1,36,20.3,83.9,1.4
73,21,7.13,32.7,36,20.1,88.7,1.5
73,22,7.26,92.1,36,7,84,1.5
73,23,6.94,68.1,36,5.2,97.3,1.5
73,24,7.4,56.6,36,18.7,83.3,1.5
73,25,6.82,33.6,36,11.5,86,1.5
73,26,6.92,77.4,36,21.5,80.4,1.5
73,27,6.89,109.6,36,5.5,91.1,1.5
73,28,6.85,71,36,21.5,97.5,1.5
73,29,7.38,54.2,36,17.7,87.8,1.5
73,30,7.45,50.1,36,12,85.9,1.5
73,31,6.93,32.9,36,29.7,96.3,1.6
73,32,7.1,98.3,36,20.7,83.4,1.6
73,33,7.34,55.4,36,15.5,86.2,1.6
73,34,7.46,58.6,36,34.6,86,1.6
73,35,6.78,75.8,36,6.9,94.5,1.7
73,36,7.12,101.9,36,34.5,95,1.7
73,37,7.05,33.4,36,30.5,91.2,1.7
73,38,7.05,46.3,36,18.7,97.4,1.7
73,39,6.75,84,36,23.1,91.1,1.7
73,40,6.7,30.4,36,6.9,89,1.7
73,41,7.41,70.9,36,28.7,84.5,1.7
73,42,7.12,75.1,36,21.1,91.9,1.7
73,43,7.02,46,36,24.6,92.6,1.7
73,44,6.91,97,36,5.8,83.5,1.8
73,45,7.39,61.6,36,27.2,93.3,1.8
73,46,6.84,46.9,36,16.9,96.6,1.8
73,47,7.34,52.2,36,21,94.3,1.8
73,48,7.22,54.9,36,29.3,91.6,1.9
73,49,6.99,55.7,36,13.9,85.1,1.9
73,50,6.91,92.9,36,16.4,90.3,2
74,0,6.73,55.4,36,21.2,82.6,2
74,1,7.26,56.8,36,33.8,90.7,2
74,2,6.74,85.7,36,25.9,81.4,2
74,3,6.99,38.6,36,15.5,90.6,2
74,4,,,36,,,
74,5,,,36,,,
74,6,7.39,31.4,37,13.9,90.9,0.2
74,7,6.74,35.2,37,31.2,98.7,0.2
74,8,7.28,53,37,24.5,95.4,0.2
74,9,6.83,78.3,37,33.6,94.2,0.2
74,10,7.13,44.5,37,14.7,89.8,0.2
74,11,6.71,55.5,37,19.8,98.1,0.2
74,12,6.82,39.4,37,16.7,84.6,0.3
74,13,6.97,77.5,37,12.7,86.2,0.3
74,14,7.08,66.9,37,14.5,91.4,0.3
74,15,7.2,74.7,37,8.9,89.3,0.3
74,16,6.95,107.4,37,30.7,88,0.3
74,17,7.13,40.6,37,25.4,83.4,0.3
74,18,7.24,106.5,37,20.3,87.8,0.3
74,19,7.43,49.2,37,22.6,95.8,0.3
74,20,7.19,45.7,37,16.6,89,0.4
74,21,7.49,96.2,37,32.2,86.8,0.4
74,22,6.82,76.6,37,15.1,97,0.4
74,23,6.79,88,37,28.1,86.2,0.5
74,24,7.16,79.5,37,11.8,97.2,0.5
74,25,7.07,66.6,37,20.7,97.6,0.5
74,26,6.85,40.5,37,32,84.3,0.5
74,27,7.48,36.6,37,31.9,90.5,0.5
74,28,6.71,86.6,37,25.6,90.2,0.5
74,29,7.29,53.9,37,8.4,88.8,0.6
74,30,6.96,45.2,37,19.9,85.4,0.6
74,31,6.7,85,37,13.2,86.4,0.6
74,32,6.82,44.1,37,24.8,98.8,0.6
74,33,7.35,104.4,37,14.6,82.5,0.6
74,34,7.16,73.4,37,32,96.1,0.6
74,35,7.19,87.4,37,31.3,85.2,0.7
74,36,7.42,101,37,29.8,95,0.7
74,37,7.21,37.8,37,5.1,80.2,0.7
74,38,6.98,34.2,37,29.4,87.8,0.7
74,39,7.31,30.3,37,8.5,94.8,0.7
74,40,7.41,100.1,37,29.6,97.1,0.7
74,41,7.18,61.6,37,15.2,81.8,0.7
74,42,7.32,66.6,37,5,89.7,0.8
74,43,6.83,85.6,37,21.6,90.7,0.8
74,44,7.47,59,37,5,91.3,0.8
74,45,7.32,32.4,37,16.8,83.1,0.8
74,46,7.12,109.2,37,34.3,83.5,0.9
74,47,6.75,108.9,37,22.2,83.6,0.9
74,48,7.46,97.3,37,14.6,90.3,0.9
74,49,6.91,90.5,37,9.8,98,0.9
74,50,6.84,91.6,37,23.4,92.8,0.9
75,0,6.73,78.3,37,33.6,83.9,1
75,1,7.09,39.1,37,30.1,97.9,1
75,2,7.11,71.4,37,26.9,95.7,1
75,3,7.39,70.9,37,18.5,80.6,1
75,4,7.14,94.9,37,27.7,84,1
75,5,6.74,109,37,14.4,84.7,1
75,6,6.85,79.5,37,9,87,1
75,7,6.84,94.2,37,17,89.5,1.1
75,8,7.11,89.1,37,12.7,84.3,1.1
75,9,7.15,56.7,37,16.6,81.9,1.1
75,10,6.85,70.9,37,26.5,84.2,1.1
75,11,6.87,61.9,37,10.6,93.7,1.1
75,12,6.72,58.4,37,13,91.2,1.1
75,13,7.23,44.5,37,10,95.9,1.1
75,14,7.4,61,37,34.8,86.6,1.2
75,15,6.74,53,37,17.8,82.4,1.2
75,16,7.46,84.1,37,8.2,95.9,1.2
75,17,6.74,39.1,37,18.2,82.9,1.3
75,18,7,67.9,37,20.7,95.2,1.3
75,19,6.77,94.8,37,14.9,94.8,1.3
75,20,6.73,107.3,37,31.8,92.8,1.3
75,21,7.38,66.1,37,33.9,85.9,1.3
75,22,6.88,99.9,37,33.9,85.8,1.3
75,23,7.13,95.1,37,26,82.3,1.3
75,24,6.87,88.3,37,27.2,82.9,1.4
75,25,7.02,48.4,37,22.4,97,1.4
75,26,7.01,49,37,32.8,87.7,1.4
75,27,6.74,94.7,37,25.9,95,1.4
75,28,6.84,31.7,37,29.5,90.7,1.4
75,29,7.13,91.2,37,13.7,97.4,1.4
75,30,7.48,36.6,37,16.3,89.3,1.4
75,31,7.26,88.3,37,9.2,83.4,1.4
75,32,6.93,106,37,12.5,92.9,1.4
75,33,7.36,49.3,37,25,87.8,1.5
75,34,7.09,78.5,37,28,80.9,1.5
75,35,7.43,39.8,37,34.5,93.9,1.5
75,36,7.08,91.8,37,5.9,92,1.5
75,37,7.17,87.8,37,29.9,90.1,1.5
75,38,7.05,56.1,37,31.5,95.5,1.6
75,39,7.26,91,37,33.7,92,1.6
75,40,7.27,67.4,37,14.9,93,1.6
75,41,7.44,86.5,37,16.5,84.6,1.6
75,42,6.71,62.3,37,21.8,92.7,1.6
75,43,6.82,36.9,37,5.1,80.3,1.7
75,44,6.97,54,37,34.4,84.7,1.7
75,45,6.79,58.6,37,8,97.4,1.7
75,46,7.05,60.8,37,7.6,88.4,1.7
75,47,7.15,85.9,37,26.7,97.9,1.7
75,48,7.28,39.9,37,30.9,90.4,1.7
75,49,7.49,50.8,37,7.4,90.1,1.8
75,50,7.27,94.1,37,32.7,89.3,1.8
76,0,7.43,45.8,37,33,84.4,1.8
76,1,7.32,82.9,37,21.9,89.9,1.8
76,2,7.04,97.5,37,14.5,83.8,1.8
76,3,6.96,56.6,37,16,83.6,1.9
76,4,6.92,86.5,37,27.3,80.8,1.9
76,5,7.2,38.7,37,32.4,95.1,1.9
76,6,6.74,99.1,37,32.5,94.2,1.9
76,7,7,81.9,37,32.4,83.1,2
76,8,7.08,55.1,37,11,82,2
76,9,,,37,,,
76,10,,,37,,,
76,11,,,37,,,
76,12,,,37,,,
76,13,7.04,90.5,38,34.3,82.6,0.2
76,14,6.85,51.2,38,31.8,85.3,0.3
76,15,7.26,54.5,38,11.2,87.7,0.3
76,16,7.1,100.2,38,24.8,92.8,0.3
76,17,6.86,77,38,5.3,86,0.3
76,18,6.77,32.5,38,11.3,92.5,0.3
76,19,7.44,101.7,38,8.8,88.2,0.3
76,20,6.97,50.1,38,29.7,86.9,0.3
76,21,7.48,104.5,38,10.6,83.6,0.3
76,22,6.95,39.5,38,28.4,98.7,0.3
76,23,7,72,38,26.1,83.6,0.3
76,24,7.49,101.6,38,33,96.1,0.3
76,25,6.76,64,38,11,98.4,0.3
76,26,6.82,104.4,38,6.4,81.7,0.4
76,27,7.25,54.8,38,20.6,81.4,0.4
76,28,6.96,98.4,38,29.3,89.5,0.4
76,29,6.91,62.7,38,20.9,95.3,0.4
76,30,7.21,34.7,38,17.3,89.3,0.4
76,31,7.32,94.1,38,34.9,88.5,0.4
76,32,7.29,106.4,38,9.1,94.5,0.4
76,33,7.26,60,38,16.5,86.5,0.4
76,34,7.25,92.8,38,29.8,86.8,0.4
76,35,7.23,38.2,38,33.1,95.8,0.4
76,36,6.82,62.2,38,21.4,80.9,0.4
76,37,7.22,77.1,38,32.2,88.4,0.4
76,38,7.34,99.3,38,8.9,97,0.4
76,39,7.18,97,38,26.5,85.7,0.4
76,40,7.28,58.5,38,19.2,89.3,0.4
76,41,7.07,60.4,38,14.5,83.2,0.4
76,42,7.29,104.9,38,22.9,98.2,0.4
76,43,6.77,93.1,38,16,92.9,0.5
76,44,7.45,43.9,38,29.4,87,0.5
76,45,6.82,32.4,38,26,94.2,0.5
76,46,7.13,90.3,38,31.9,95.8,0.5
76,47,7.1,30.1,38,31.8,81,0.5
76,48,6.74,79.1,38,9,94.3,0.5
76,49,7.17,77.6,38,17,81.9,0.5
76,50,6.92,92.1,38,33.6,83.2,0.5
77,0,6.78,71,38,22.9,93.4,0.6
77,1,6.76,69.3,38,23.6,88.9,0.6
77,2,7.42,68.3,38,27.5,94.1,0.6
77,3,7.21,85.3,38,13.8,81.4,0.6
77,4,7.43,44.5,38,14.8,82.9,0.6
77,5,7.14,95.5,38,6.9,94.1,0.6
77,6,7.48,41.8,38,19,84.2,0.6
77,7,7.44,33.5,38,21.9,88.5,0.6
77,8,7.32,92,38,23.6,94.2,0.7
77,9,6.87,90.3,38,28.4,87.8,0.7
77,10,6.91,33.1,38,25.7,91,0.7
77,11,7.39,58.9,38,13.4,90,0.7
77,12,7.04,57.8,38,12.6,87.9,0.7
77,13,6.89,30.8,38,14.2,87.8,0.8
77,14,7.41,51.6,38,11.5,91.7,0.8
77,15,6.99,63.9,38,14.2,92.1,0.8
77,16,6.88,80.2,38,14.1,86.9,0.9
77,17,7.29,92.1,38,20.3,96.1,0.9
77,18,6.93,66.4,38,34,95.8,0.9
77,19,7.01,42,38,12.6,94.5,0.9
77,20,7.02,31.9,38,29.1,84.7,0.9
77,21,6.73,38.2,38,25.8,85.5,0.9
77,22,6.83,104.1,38,8.8,96.5,0.9
77,23,6.95,68.3,38,28.8,81.8,1
77,24,6.77,101.4,38,21.1,87.9,1.1
77,25,7.27,45.7,38,17.6,82.5,1.1
