Bioreactor,Day,pH,CO2,Cell_Density,Cell_Viability,Product_Titer
69,28,6.73,67.9,14.3,88.1,0.8
69,29,6.84,104.1,18.7,85.9,0.8
69,30,7.28,80.8,29.9,87.4,0.8
69,31,7.32,31.7,13.8,87.4,0.8
69,32,6.9,61.5,16.6,90.5,0.8
69,33,7.13,109.8,5,83.2,0.8
69,34,7.13,59.3,28.1,88.8,0.8
69,35,7.05,60.1,21.4,93.8,0.8
69,36,7.07,53.8,9.2,95.8,0.8
69,37,7.13,89.9,8.9,95.1,0.8
69,38,7.3,50.9,10.8,94.4,0.8
69,39,6.81,91.6,16.5,86.6,0.8
69,40,7.37,59.3,7,94.2,0.8
69,41,6.88,109.1,16.6,85.1,0.8
69,42,7.04,56.1,32.9,86.2,0.8
69,43,7.06,66,18.1,95.2,0.8
69,44,6.99,63.9,14.2,92.1,0.8
69,45,7.12,105.8,10.9,81.5,0.8
69,46,7.01,99.3,21,87.9,0.8
69,47,7.17,54.6,25.1,89.7,0.8
69,48,6.93,39.1,21.6,90,0.8
69,49,7.18,33.2,15.8,97.8,0.8
69,50,7,94.6,20.6,87.7,0.8
70,0,6.78,63.4,25.4,87,0.8
70,1,7.1,47,17.5,92.7,0.8
70,2,7.26,83.5,18.3,93.3,0.8
70,3,6.84,71.5,8.1,90.2,0.8
70,4,6.99,80.4,24.2,80.4,0.8
70,5,7.11,45.9,12.3,95.2,0.8
70,6,7.16,82.6,26.9,92.6,0.8
70,7,7.15,37.9,20.6,97.1,0.8
70,8,6.89,84.8,8.2,86.4,0.8
70,9,6.76,107.4,19.5,98.2,0.8
70,10,7.18,43.2,18.2,81.1,0.8
70,11,6.7,87.9,16.8,85.4,0.8
70,12,7.46,41,20.1,96.6,0.8
70,13,7.06,64.6,13.9,96.1,0.8
70,14,6.77,38,23.5,93.4,0.8
70,15,7.27,94.4,25.7,84.9,0.8
70,16,7.36,35.2,12.2,84.3,0.8
70,17,7.14,61.7,19.7,92.6,0.8
70,18,7.34,102.5,29.3,96.1,0.8
70,19,7.43,57.7,22.9,93.6,0.8
70,20,7.1,75.8,8.2,81.7,0.8
70,21,7.41,43.7,18.1,89.7,0.8
70,22,6.87,45.1,28.2,96.3,0.8
70,23,7.01,49.6,34.5,97.6,0.8
70,24,6.97,37.2,26.8,84.7,0.8
70,25,6.92,44,28.4,90.6,0.8
70,26,6.86,58.5,25.6,91.7,0.8
70,27,6.85,79.2,17.1,94,0.8
70,28,6.8,30.7,11.2,93.6,0.8
70,29,7.18,69.3,7.3,98.6,0.8
70,30,7.3,71.7,34.8,91.7,0.8
70,31,6.73,108.8,22.1,96.8,0.8
70,32,6.86,47.2,30.1,95.7,0.8
70,33,7.34,58.5,22.7,95.1,0.8
70,34,6.76,54.2,19,93.8,0.8
70,35,7.02,109.9,6.6,98.1,0.8
70,36,7.15,99.9,19.2,97.6,0.8
70,37,7.31,43.9,12,81.2,0.8
70,38,7.45,66.2,29.3,86.2,0.8
70,39,6.72,39,30.7,84.2,0.8
70,40,7.29,39.8,33.1,97.7,0.8
70,41,7.06,46.7,25.1,80.6,0.8
70,42,7.02,57,28.6,85.5,0.8
70,43,6.89,77.9,32.6,85.9,0.8
70,44,7.17,105.9,31.1,80.3,0.8
70,45,7.1,61.6,25.1,83.2,0.8
70,46,7.26,77.9,13.4,93.5,0.8
70,47,7.06,61.4,10.6,84.9,0.8
70,48,7.26,102.7,7.6,98,0.8
70,49,7.34,84.8,24.9,87,0.8
70,50,7.05,109.8,27.4,96.1,0.8
71,0,6.82,73.7,31.1,98.7,0.8
71,1,7.25,80.8,11.5,93.7,0.8
71,2,7.39,31.3,5.8,97.6,0.8
71,3,7.42,69.2,11.2,82.4,0.8
71,4,7.15,101.2,29.6,94.4,0.8
71,5,6.78,100,32.3,96,0.8
71,6,7.05,109.4,16,89.8,0.8
71,7,7.38,98.7,32.6,90.1,0.8
71,8,6.91,79.4,14.9,80.2,0.8
71,9,7.11,44.3,33.1,91.9,0.8
71,10,6.9,89,5.6,89.5,0.8
71,11,7.21,102.2,9.5,82,0.8
71,12,6.98,45.1,7.2,95,0.8
71,13,6.95,41.2,10.2,94.3,0.8
71,14,6.94,81,7.6,83.6,0.8
71,15,6.71,68.2,26.4,82.8,0.8
71,16,6.98,100.6,9.2,80.2,0.8
71,17,7,36.7,23.6,92.7,0.8
71,18,7.41,42.8,20.1,94.6,0.8
71,19,7.03,31,9.1,82.4,0.8
71,20,6.75,57.7,26.5,85,0.8
71,21,6.94,89.1,17.4,92.4,0.8
71,22,7.3,105.7,22.7,85.7,0.8
71,23,7.01,54.5,19.4,84.3,0.8
71,24,7.14,100.2,18.3,82.4,0.8
71,25,6.98,94.8,7.9,94.6,0.8
71,26,6.93,85.6,30.3,91,0.8
71,27,7.33,85.4,8,95.3,0.8
71,28,6.94,103.7,20.4,97.4,0.8
71,29,7.31,35.7,33.5,80.6,0.8
71,30,7.11,91.4,7.1,87.3,0.8
71,31,7.35,106.6,32.6,83.6,0.8
71,32,7.43,76.9,14.3,84.9,0.8
71,33,7.13,107.7,18.7,86.2,0.8
71,34,6.86,46.7,15.4,82,0.8
71,35,7.16,46.1,32.4,92.2,0.8
71,36,7.26,41.6,34.2,91.2,0.8
71,37,6.71,62.2,10.7,90.8,0.8
71,38,7.09,41.2,22.4,94.2,0.8
71,39,6.76,60.3,13.1,88.9,0.8
71,40,6.86,63.5,13.8,97.8,0.8
71,41,7.22,95.7,26.1,97.9,0.8
71,42,6.92,75.6,10.8,87.9,0.8
71,43,7.27,89.2,8.2,87.6,0.8
71,44,7.06,38.6,27.5,87.3,0.8
71,45,6.84,102.6,5.3,89.8,0.8
71,46,6.74,86.5,8.3,90.4,0.8
71,47,6.91,53.3,31.3,85.5,0.8
71,48,7.01,34.6,5.8,89.2,0.8
71,49,7.46,51.6,28.9,90.8,0.8
71,50,7.09,39.6,19.5,92.8,0.8
72,0,6.96,96.5,11.2,98,0.8
72,1,7.06,96.3,28.1,88.2,0.8
72,2,6.76,65.5,15.2,98.9,0.8
72,3,7.28,71.8,17.6,93.1,0.8
72,4,6.83,90.4,9.1,91.7,0.8
72,5,7.5,81.6,21,83.9,0.8
72,6,7.35,67.5,18.8,86.1,0.8
72,7,7.31,105.8,14.5,83,0.8
72,8,7.19,38.6,7,90.8,0.8
72,9,7.41,85.9,6.2,94.9,0.8
72,10,6.9,57.5,11.1,84.7,0.8
72,11,7.12,61.3,13.7,98,0.8
72,12,6.72,108.5,35,81.7,0.8
72,13,7.47,59,5,91.3,0.8
72,14,7,107.8,16.5,94,0.8
72,15,7.07,48.3,9.9,89.3,0.8
72,16,7.17,57.9,20.3,86.7,0.8
72,17,7.42,31.4,12.5,80.2,0.8
72,18,7.33,37.9,8.9,97.9,0.8
72,19,6.86,42.8,27,90.3,0.8
72,20,7.32,32.4,16.8,83.1,0.8
72,21,6.88,81.2,18.4,85.2,0.8
72,22,7.49,100.5,21.6,92.1,0.8
72,23,7.19,98.6,23.5,80.1,0.8
72,24,7.06,39.6,12.2,90.9,0.8
72,25,7.43,84.1,13,83.2,0.8
72,26,7.02,79.6,6.5,91.5,0.8
72,27,7.24,81.8,27.9,90.7,0.8
72,28,6.82,43.7,19.7,97.1,0.8
72,29,7.43,42.3,18.8,91,0.8
72,30,7.23,48.3,29,96.2,0.8
72,31,6.89,57.2,34.8,87.6,0.8
72,32,6.71,36.7,31.1,86.7,0.8
72,33,7.36,86.2,22.8,87.3,0.8
72,34,7.2,77.2,19.8,89.5,0.8
72,35,7.36,77.2,11.8,80.6,0.8
72,36,6.78,85.7,23.3,80,0.8
72,37,7.07,97.9,29.1,91.7,0.8
72,38,7.05,36.3,32.5,94.2,0.8
72,39,7.33,105.3,24.2,97.8,0.8
72,40,7.45,93.9,10.3,87.7,0.8
72,41,6.94,67.6,28,80.3,0.8
72,42,7.31,85.1,11.6,97,0.8
72,43,6.75,87.8,5.7,96.1,0.8
72,44,7.29,73.8,24.3,94.2,0.8
72,45,6.95,99,18,85.8,0.8
72,46,7.25,52.4,29.8,84.5,0.8
72,47,6.77,93.1,11.3,84.5,0.8
72,48,7.26,92.6,14.4,95.5,0.8
72,49,7.48,102.8,14.5,80.5,0.8
72,50,7.4,46.7,15.9,84.4,0.8
73,0,7.44,74,27.9,84.6,0.8
73,1,7.28,33.6,22.3,88.7,0.8
73,2,7.01,65.9,16,80.2,0.8
73,3,7.3,40,25.8,84.9,0.8
73,4,7.09,72.1,23.5,91.2,0.8
73,5,7.39,98.6,10.4,84.4,0.8
73,6,7.19,56.9,12.5,89.6,0.8
73,7,6.74,83.5,26.5,86.5,0.8
73,8,6.72,36.3,15.7,87.9,0.8
73,9,6.98,68.5,21.1,84,0.8
73,10,7.38,30.8,6.4,84.9,0.8
73,11,7.03,51.7,32.9,94,0.8
73,12,7.07,54,18.3,86.2,0.8
73,13,7.19,92.8,23.1,92.4,0.8
73,14,7.45,95.9,32,86,0.8
73,15,7.23,68,19.2,96.6,0.8
73,16,6.84,46.5,30.5,82.7,0.8
73,17,7.18,63.2,6.1,80.2,0.9
73,18,6.9,78.7,27,85.4,0.9
73,19,7.18,67.5,11.8,85.8,0.9
73,20,7.41,59.8,5.3,85.3,0.9
73,21,7.07,36,9.7,80.5,0.9
73,22,6.88,80.2,14.1,86.9,0.9
73,23,7.19,81.1,22.4,81.5,0.9
73,24,7.45,105.4,14.1,96.8,0.9
73,25,7.09,107.4,6.2,88.7,0.9
73,26,6.73,51.1,32,95.6,0.9
73,27,6.99,37.1,13.1,92.9,0.9
73,28,6.78,41.9,15.8,89.6,0.9
73,29,6.9,86.7,32.5,88.9,0.9
73,30,7.48,33.9,27.8,98.9,0.9
73,31,7.24,42.5,19.6,98.3,0.9
73,32,7.41,32.8,9.4,93.1,0.9
73,33,6.76,48.7,23.4,82.7,0.9
73,34,6.93,87.8,19.9,89.1,0.9
73,35,7.15,48.7,24.8,87.4,0.9
73,36,6.99,66.6,28.1,85.3,0.9
73,37,6.86,59.1,25.6,95.7,0.9
73,38,6.99,83.9,18.4,89.7,0.9
73,39,7.44,62.3,18.5,88.4,0.9
73,40,7.08,32.5,13.4,87.8,0.9
73,41,7.23,47.5,32.7,94.1,0.9
73,42,7.14,86.4,18,90.5,0.9
73,43,6.92,35.7,16.6,96,0.9
73,44,6.78,65,6.4,92.4,0.9
73,45,6.8,106,9.1,81.1,0.9
73,46,6.74,36.2,9.6,90,0.9
73,47,7.49,80.8,14.5,82,0.9
73,48,7.19,92.2,10.2,90,0.9
73,49,7.44,86.5,21,85.6,0.9
73,50,7.25,44,8.8,96.3,0.9
74,0,7.35,93.6,21.3,90.3,0.9
74,1,7.35,35.8,9.4,86.9,0.9
74,2,6.75,68.9,29.9,89.7,0.9
74,3,7.11,89.2,18.3,96.9,0.9
74,4,6.77,95.5,11.2,82,0.9
74,5,6.73,106.4,25.6,94.9,0.9
74,6,6.84,38.8,30.6,88,0.9
74,7,7,96.6,33.8,91,0.9
74,8,7.14,50.6,35,92,0.9
74,9,7.29,92.1,20.3,96.1,0.9
74,10,6.71,48.5,12.7,81.7,0.9
74,11,7.43,88.7,5.7,91.1,0.9
74,12,7.17,75.3,28.1,95.8,0.9
74,13,7.14,50.2,9,96.9,0.9
74,14,6.98,81.9,32.9,92.4,0.9
74,15,6.92,98.5,16.7,94.5,0.9
74,16,6.78,36.2,32.8,97.4,0.9
74,17,7.3,35,8.5,93.1,0.9
74,18,7.46,48,33.6,94.2,0.9
74,19,7.48,83.5,31.4,92.8,0.9
74,20,7.31,99.8,12.2,91.1,0.9
74,21,6.77,104.2,12.6,83,0.9
74,22,7.12,34.2,31.7,82.9,0.9
74,23,7.29,99.2,10.7,98.8,0.9
74,24,7.1,89.2,34.7,92.9,0.9
74,25,7.36,84.4,34.7,91.1,0.9
74,26,7.25,42,29.9,97.1,0.9
74,27,6.79,96.2,32.1,97.6,0.9
74,28,7.35,78.1,34.2,87.9,0.9
74,29,7.23,109.2,14.4,93.1,0.9
74,30,6.93,62.3,12.4,93.5,0.9
74,31,6.92,64.9,14.7,94.6,0.9
74,32,7.48,41.1,30.7,90.2,0.9
74,33,6.76,99.5,14.5,95.4,0.9
74,34,7.06,54,5.6,84.6,0.9
74,35,7.41,39,24.1,88.2,0.9
74,36,7.28,95.2,18.2,85.3,0.9
74,37,6.88,36.1,8.4,94.1,0.9
74,38,7.03,86,26,87.6,0.9
74,39,7.31,57,28.2,83.4,0.9
74,40,7.49,62,24.7,89.9,0.9
74,41,7.11,65.5,12.8,98.7,0.9
74,42,6.77,98.6,15.4,95,0.9
74,43,6.7,88.4,11.4,86.5,0.9
74,44,7.3,101.8,17.3,93.4,0.9
74,45,7.26,68.6,16.8,86.6,0.9
74,46,7.02,105.7,8.4,94.7,0.9
74,47,6.86,34.8,32.1,93.1,0.9
74,48,7.24,52,7.5,93.8,0.9
74,49,7.31,43.4,30.4,88.8,0.9
74,50,7.12,54,24.5,86,0.9
75,0,7.22,102.2,19.9,88.9,0.9
75,1,6.83,64.6,8.8,96.9,0.9
75,2,7.37,63.6,19.9,95.1,0.9
75,3,7.03,87.8,29.3,93.7,0.9
75,4,6.95,39.7,17.6,81.4,0.9
75,5,6.86,64.7,10.2,95.6,0.9
75,6,7.1,75.3,33.4,91.9,0.9
75,7,6.84,107.1,7.6,89.6,0.9
75,8,7.18,45,24.5,90.9,0.9
75,9,6.93,66.4,34,95.8,0.9
75,10,7.41,70.8,13.7,86.9,0.9
75,11,7.42,74.7,32.1,84.2,0.9
75,12,7.16,42.4,28.9,80.4,0.9
75,13,7.41,75.8,15.4,84.1,0.9
75,14,7.17,42.2,8.2,81.9,0.9
75,15,7.48,61.5,16.2,86.4,0.9
75,16,7.39,74.2,32.6,81.5,0.9
75,17,6.88,68.6,7.2,91.7,0.9
75,18,7.08,79.5,30,92.5,0.9
75,19,7.47,98.2,10.3,86.9,0.9
75,20,7.38,107.6,8.7,88.6,0.9
75,21,7.37,37.6,20.6,92.6,0.9
75,22,7.31,85.3,6.2,94.6,0.9
75,23,7.05,91,16.9,88.5,0.9
75,24,7.16,38,10.4,89.2,0.9
75,25,6.82,52,32.2,94.6,0.9
75,26,7.18,101,11.8,98.6,0.9
75,27,6.91,99.7,19.4,86.9,0.9
75,28,6.76,70.3,32.1,81.6,0.9
75,29,6.98,87.8,34.8,81.2,0.9
75,30,6.81,78.5,21.8,97.3,0.9
75,31,6.85,50.9,27.3,89.8,0.9
75,32,7.4,80.1,21.8,81.9,0.9
75,33,6.93,78.6,23,85.7,0.9
75,34,6.98,34.5,27.9,94.2,0.9
75,35,7.24,51.1,11.9,83.6,0.9
75,36,6.78,39.2,26,85.6,0.9
75,37,7.14,69.1,8.7,80.1,0.9
75,38,6.91,77,6.1,93.6,0.9
75,39,6.76,104.8,11.2,90.9,0.9
75,40,6.95,88.2,22.5,84.2,0.9
75,41,7.27,59.8,19,95.7,0.9
75,42,6.74,40,21.8,92.6,0.9
75,43,7.33,103.9,25.2,94.2,0.9
75,44,7.5,51.2,8.9,81.9,0.9
75,45,7.21,87.4,6.6,80.7,0.9
75,46,7.45,38.6,15.9,84.3,0.9
75,47,7.4,102.8,14.4,88,0.9
75,48,6.96,77.5,9.7,99,0.9
75,49,7.28,52,31.7,95.7,0.9
75,50,6.74,89.7,19.1,87.9,0.9
76,0,6.75,52.8,32.9,93.4,0.9
76,1,6.84,56.2,22.4,97.4,0.9
76,2,7.33,89.2,27.7,81.3,0.9
76,3,7.33,94.2,33.1,93.2,0.9
76,4,7.07,60.5,15.9,88.5,0.9
76,5,7.37,31.4,28,96.4,0.9
76,6,7.38,75,12.9,96.4,0.9
76,7,6.88,79.9,27.8,81.3,0.9
76,8,6.75,45.4,19.9,97.8,0.9
76,9,6.83,74.6,23.6,96.8,0.9
76,10,6.77,96.7,7.6,87.8,0.9
76,11,7.1,92.4,5.4,85.1,0.9
76,12,7.5,58.1,10.3,91.1,0.9
76,13,6.95,62.6,33.1,95.2,0.9
76,14,6.88,53.2,11.5,87.4,0.9
76,15,7.42,53.9,28.4,87.8,0.9
76,16,7.16,78.6,21.2,83.5,0.9
76,17,7.37,107,18.8,91.9,0.9
76,18,7.04,31.9,28.3,80.8,0.9
76,19,6.83,100.6,21.2,80.7,0.9
76,20,6.79,52.2,15.8,88.3,0.9
76,21,7.1,51.1,20.6,80.6,0.9
76,22,7.4,68.6,14.7,92.8,0.9
76,23,7.34,79.6,17.5,83.8,0.9
76,24,6.87,70.8,34.4,82,0.9
76,25,7.43,105.3,19,94.9,0.9
76,26,6.98,61.5,33.4,98.4,0.9
76,27,6.92,79.7,34.7,84.9,0.9
76,28,7.19,56.4,5.4,83,0.9
76,29,6.92,72.9,17.6,83.9,0.9
76,30,6.76,88.7,14.1,84.2,0.9
76,31,6.81,48.1,29.6,82.3,0.9
76,32,6.87,60.7,31.4,82.3,0.9
76,33,7.03,83.6,18,84.1,0.9
76,34,7.48,56.4,31.2,81.4,0.9
76,35,6.95,68.1,12.1,94.2,0.9
76,36,7.19,88.1,18.3,83.2,0.9
76,37,6.93,33.5,6.1,91.4,0.9
76,38,7.38,82.2,9.3,86.9,0.9
76,39,6.88,94.5,6.4,87.6,0.9
76,40,7.16,61.9,10.5,81,0.9
76,41,7.21,93.8,26.6,86.1,0.9
76,42,6.92,56.7,26.1,81.6,0.9
76,43,6.89,55.8,27.8,95,0.9
76,44,6.92,67.9,31.3,88.5,0.9
76,45,7.16,42.1,8,87.4,0.9
76,46,7.04,90.8,20.7,93.4,0.9
76,47,7.35,64.7,23,81.4,0.9
76,48,7.08,30.6,32.8,97.7,0.9
76,49,6.79,63.9,19.6,80.1,0.9
76,50,7.42,84,13.4,91,0.9
77,0,6.81,94.9,5.5,87,0.9
77,1,7.37,68.5,21.8,94.3,0.9
77,2,7.14,92.7,9.6,81.4,0.9
77,3,7.42,60.4,9.3,93.5,0.9
77,4,7.11,56.2,35,91.5,0.9
77,5,7.33,76,27.2,88.1,0.9
77,6,7.17,105.2,24.2,90.2,0.9
77,7,6.8,81.9,26.3,90.3,0.9
77,8,7.35,70.6,8.1,84.7,0.9
77,9,7.1,73.8,14.1,98,0.9
77,10,6.88,58.2,23.2,91.4,0.9
77,11,6.88,87.1,33.7,82.8,0.9
77,12,7.14,61.5,11.3,92,0.9
77,13,6.85,34.1,15.7,92.7,0.9
77,14,7.1,93.3,23.9,91.2,0.9
77,15,7.07,39.6,21.2,91.3,0.9
77,16,7.14,60.1,10.1,93.1,0.9
77,17,6.95,102.7,21.5,86.9,0.9
77,18,6.88,103.2,20,89,0.9
77,19,7.22,38.9,17.3,98.7,0.9
77,20,6.91,43.6,6.4,85.9,0.9
77,21,6.94,71,13.9,84.5,0.9
77,22,6.72,106,19.5,89.2,0.9
77,23,6.93,49.2,9.5,98.5,0.9
77,24,6.88,57.8,33.3,90.4,0.9
77,25,7.32,84.6,30.3,86.1,0.9
77,26,7.21,82.9,10.1,95.1,0.9
77,27,7.35,54,24,90.5,0.9
77,28,7.03,98.7,17.5,82.6,0.9
77,29,7.32,64.3,22,91.7,0.9
77,30,6.93,52.8,33.8,82.1,0.9
77,31,7.01,42,12.6,94.5,0.9
77,32,7.14,71.5,12.3,83.4,0.9
77,33,7.18,86.5,12.2,80.9,0.9
77,34,6.83,40,10.3,80.4,0.9
77,35,7.37,105.2,32.8,97.6,0.9
77,36,6.73,81.4,11.3,97.2,0.9
77,37,6.89,95.6,22.3,90.1,0.9
77,38,7.28,98.3,21.9,94.9,0.9
77,39,7.49,78.6,19.5,87.5,0.9
77,40,7.16,109.5,29.5,85.1,0.9
77,41,7.36,100.2,32.2,84.3,0.9
77,42,6.9,52.2,18.4,80.6,0.9
77,43,6.84,30.6,31.2,82.5,0.9
77,44,7.35,56.5,33.5,84.6,0.9
77,45,6.73,94.8,5.4,86.1,0.9
77,46,6.97,34,7.8,96.6,0.9
77,47,6.87,56.7,31.9,98.3,0.9
77,48,7.07,52.7,33,98.4,0.9
77,49,7,36.1,22.8,85,0.9
77,50,6.91,86.3,17.2,84.9,0.9
78,0,7.2,88.2,25.5,93.8,0.9
78,1,7.05,48.4,10,89,0.9
78,2,7.08,96.2,8.2,91.8,0.9
78,3,7.12,61.2,10.8,87.3,0.9
78,4,7.13,38.6,13.1,92,0.9
78,5,6.84,77.6,21,85.6,0.9
78,6,7.35,71.2,17.9,81.5,0.9
78,7,7.08,102.1,13,82.7,0.9
78,8,7.28,90.1,27.9,93.5,0.9
78,9,6.9,73.8,14.4,83.9,0.9
78,10,7.29,106.2,31.9,90.9,0.9
78,11,7.42,62.7,22.2,86.9,0.9
78,12,6.83,36,18.3,88.9,0.9
78,13,7.08,96.6,18.1,86.8,0.9
78,14,6.85,86.3,25.3,88.1,0.9
78,15,7.35,103.3,16.7,93.2,0.9
78,16,6.71,64.6,29,91.6,0.9
78,17,7.02,31.9,29.1,84.7,0.9
78,18,7.11,67.9,30.8,98.1,0.9
78,19,7.13,107.1,9.2,87.5,0.9
78,20,6.86,60.5,11.3,84.5,0.9
78,21,7.06,99.9,13,86.3,0.9
78,22,7.36,43.6,5.7,98.8,0.9
78,23,7.45,50.2,21,98.9,0.9
78,24,7.23,96.6,31.5,97.8,0.9
78,25,7.44,49.2,16.5,95.2,0.9
78,26,7.15,86.9,6.1,97.7,0.9
78,27,6.74,40.2,25.2,98.8,0.9
78,28,6.85,94.1,32.6,81.5,0.9
78,29,6.79,52.3,30.2,97.1,0.9
78,30,7.29,101,20.6,87.1,0.9
78,31,7.21,60.3,33.2,91.1,0.9
78,32,7.48,94,31.1,93.4,0.9
78,33,7.4,42.2,10.1,97.5,0.9
78,34,7.36,51.6,25.5,93.4,0.9
78,35,7.33,98.6,26.5,94.3,0.9
78,36,6.94,43.6,15.8,80,0.9
78,37,7.36,47,29,80.4,0.9
78,38,6.9,60.4,9.9,97.1,0.9
78,39,7.32,66.1,17.5,91.3,0.9
78,40,6.74,86.3,7.1,95.3,0.9
78,41,6.82,33.7,31.9,80.8,0.9
78,42,6.94,109.4,31.3,87.2,0.9
78,43,7.43,45.9,23.1,94,0.9
78,44,7.16,52.6,29,85,0.9
78,45,7.28,42.5,10.5,97.8,0.9
78,46,7.18,43.9,15.3,87.3,0.9
78,47,7.37,49.8,34.1,98.9,0.9
78,48,7.29,70.5,5.7,80.5,0.9
78,49,6.74,43.7,22.8,84.3,0.9
78,50,7.06,109.1,33.8,84.5,0.9
79,0,7.4,79.9,5.5,87.2,0.9
79,1,6.93,83,11.1,80.1,0.9
79,2,7.12,109.2,34.3,83.5,0.9
79,3,7,82.7,6.3,93.7,0.9
79,4,7.34,69.7,27.2,88,0.9
79,5,7.14,39.3,8.5,89.9,0.9
79,6,6.94,54.8,20.8,80.2,0.9
79,7,6.87,109,16.2,82.2,0.9
79,8,7.28,45.5,7.9,96.2,0.9
79,9,7.12,75.8,29.5,92.3,0.9
79,10,7.32,65.5,7.1,92.9,0.9
79,11,7.2,62.3,31,93.7,0.9
79,12,7.03,106.6,13.2,88.7,0.9
79,13,7.04,81,11,87.7,0.9
79,14,7.1,62.1,20.9,80.9,0.9
79,15,7.49,105.4,8.7,81,0.9
79,16,6.72,109.2,23.1,97.2,0.9
79,17,7.09,35.3,16.4,89,0.9
79,18,6.76,70.9,27.9,97.2,0.9
79,19,7.45,87.4,8.1,88.2,0.9
79,20,7.04,70.3,19.1,84.7,0.9
79,21,6.91,71.7,35,92.4,0.9
79,22,6.77,88.5,16.7,80.1,0.9
79,23,6.94,43.2,33.6,87,0.9
79,24,6.86,50.7,19.7,95.3,0.9
79,25,7.16,72.8,7.2,96.7,0.9
79,26,7.18,76.5,9.9,83.5,0.9
79,27,7.42,62.5,27.6,96.6,0.9
79,28,7.3,103.8,22.6,87.9,0.9
79,29,6.74,46.3,26,88.9,0.9
79,30,7.24,43.9,12.9,87.1,0.9
79,31,7.3,43.4,18.6,93.6,0.9
79,32,6.73,85.2,34.2,95.7,0.9
79,33,7.41,101.7,15.5,95,0.9
79,34,7.11,40,25.7,93.6,0.9
79,35,7.34,92.2,29.3,92.5,0.9
79,36,7.23,110,11.9,98,0.9
79,37,7.1,44.3,24.3,84.5,0.9
79,38,6.98,103.8,23.1,88.8,0.9
79,39,6.98,83.2,22.2,84.1,0.9
79,40,6.9,71.9,16.6,95.8,0.9
79,41,6.98,98.9,29.5,85.4,0.9
79,42,6.73,62.1,20.7,95.5,0.9
79,43,7.28,107.5,14.9,82.4,0.9
79,44,6.84,38.6,32.9,95.5,0.9
79,45,7.33,40.6,22.6,91,0.9
79,46,7.23,85.7,19.6,93.2,0.9
79,47,6.82,35.3,28.1,82.2,0.9
79,48,7.34,43.4,18.5,86.4,0.9
79,49,7.12,48.8,15.4,94.1,0.9
79,50,6.97,44.8,23.8,88.9,0.9
80,0,7,100.5,16.3,81.3,0.9
80,1,6.87,62.2,18.8,98.1,0.9
80,2,7.24,106.4,30.2,82.6,0.9
80,3,7.06,61.9,5.8,96.7,0.9
80,4,7.28,78,29.8,90.1,0.9
80,5,7.07,36.3,26.3,94,0.9
80,6,7.02,55.8,19.8,96.8,0.9
80,7,7.26,69.6,5.2,95.6,0.9
80,8,6.88,99.9,9.9,90,0.9
80,9,7.43,49.5,23.1,91.3,0.9
80,10,7,100.7,27.1,96.8,0.9
80,11,7.47,59.5,24.2,91.5,0.9
80,12,6.77,38.7,24.6,96.9,0.9
80,13,7.22,108.2,10,88.5,0.9
80,14,7.03,100.3,10.8,84.2,0.9
80,15,7.37,91.8,6.4,93.6,0.9
80,16,7.22,86.8,10.1,81.7,0.9
80,17,7.22,40.3,34.5,89.5,0.9
80,18,7.5,49.5,25.3,83,0.9
80,19,7.1,91.9,31.6,82.2,0.9
80,20,7.11,59,14,98.6,0.9
80,21,6.95,54.7,18.6,82.1,0.9
80,22,7.14,80.5,13.6,94.6,0.9
80,23,7.37,38.8,6.9,87.6,0.9
80,24,6.96,90.7,15.7,97.7,0.9
80,25,7.28,90.2,31.2,97.6,0.9
80,26,7.32,42.1,22,97,0.9
80,27,7.25,87.3,33.9,87.8,0.9
80,28,6.73,38.2,25.8,85.5,0.9
80,29,7,46.8,27.5,85,0.9
80,30,7.12,52.3,31.3,98.3,0.9
80,31,7.11,38,11.3,93.2,0.9
80,32,6.81,54.9,22.5,96.5,0.9
80,33,6.75,108.9,22.2,83.6,0.9
80,34,7.46,97.3,14.6,90.3,0.9
80,35,7.43,36.3,15.7,90.9,0.9
80,36,6.78,33.2,8.7,88,0.9
80,37,7.42,44.8,5.6,83.4,0.9
80,38,6.96,55.9,7.1,96.7,0.9
80,39,6.72,97.7,21,91.6,0.9
80,40,7.26,89.7,21,86.4,0.9
80,41,6.96,74.8,33.1,85.4,0.9
80,42,7.01,95.9,29.3,89.7,0.9
80,43,6.83,35,10.3,84.1,0.9
80,44,7.29,72.5,8.5,87.9,0.9
80,45,6.76,88.3,10,80,0.9
80,46,6.75,70.1,31.1,90.6,0.9
80,47,7.46,108,19.2,96.6,0.9
80,48,7.41,76.6,14.6,81.2,0.9
80,49,7.37,61.5,27.9,80.2,0.9
80,50,7,82.6,18.4,87.8,0.9
81,0,6.93,50.8,10.6,89.2,0.9
81,1,7.28,63.5,22.3,96.6,0.9
81,2,6.93,65.3,14.3,84.4,0.9
81,3,6.89,53.6,24.5,91.2,0.9
81,4,6.77,47.3,22.9,90.9,0.9
81,5,6.84,100,19.7,93.6,0.9
81,6,7.26,95.2,17.9,86.2,0.9
81,7,7.05,42.5,24.1,91.3,0.9
81,8,7.38,59.9,30.1,82.3,0.9
81,9,6.93,61.5,19.5,81.8,0.9
81,10,7.42,106.2,19,83.2,0.9
81,11,7.37,100.2,6.1,90.3,0.9
81,12,7.12,39.8,7.4,82.4,0.9
81,13,6.79,47.8,17.4,82.9,0.9
